Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
AloneWithOurRecords,DE,358,0,78.47.174.155,static.155.174.47.78.clients.your-server.de,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
alpha7bravo,US,0,6,71.33.190.146,71-33-190-146.hlrn.qwest.net,9002,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
alphaprofreedom,US,20,4,69.164.206.176,tx.alphaclan.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
alt003relay,NL,32,1,83.163.12.85,alt003.xs4all.nl,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
altair,GB,7,3,109.169.23.145,109.169.23.145,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
Altamira,ES,137,3,84.122.75.31,84.122.75.31.dyn.user.ono.com,443,80,0,1,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
altro,IT,830,497,109.168.101.148,148.101.168.109.host.static.ip.kpnqwest.it,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.19-rc on Linux,0,0
alvin2000,DE,66,13,91.65.148.96,91-65-148-96-dynip.superkabel.de,9035,9040,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
amagerrelay,DK,63,11,87.63.95.170,87-63-95-170-static.dk.customer.tdc.net,8443,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
amartysen,NL,14458,5,77.247.181.163,lumumba.torservers.net,22,None,0,1,1,1,1,0,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
amaterasu,BE,11,1,84.198.152.72,d54C69848.access.telenet.be,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
Ammja,FR,117,65,91.236.239.140,srv291.firstheberg.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
AMORPHIS,NL,3,92,217.148.84.180,217.148.84.180,10690,10691,0,0,1,0,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
amrama,FR,3,0,78.212.152.42,bbt13-1-78-212-152-42.fbx.proxad.net,9001,9030,0,0,0,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
AmsTORdam,NL,1552,61,77.164.171.71,ip4da4ab47.direct-adsl.nl,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Amunet1,US,261,3,199.48.147.35,tor-exit-router35-readme.formlessnetworking.net,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Amunet2,US,63,3,199.48.147.36,tor-exit-router36-readme.formlessnetworking.net,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Amunet3,US,48,3,199.48.147.37,tor-exit-router37-readme.formlessnetworking.net,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Amunet4,US,71,3,199.48.147.38,tor-exit-router38-readme.formlessnetworking.net,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Amunet5,US,73,3,199.48.147.39,tor-exit-router39-readme.formlessnetworking.net,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Amunet6,US,43,3,199.48.147.40,tor-exit-router40-readme.formlessnetworking.net,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Amunet7,US,171,3,199.48.147.41,tor-exit-router41-readme.formlessnetworking.net,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Amunet8,US,26,3,199.48.147.42,tor-exit-router42-readme.formlessnetworking.net,443,80,0,1,1,0,0,0,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
AndBeans,DE,1567,2,193.28.228.70,torsrvd.snydernet.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
andram,US,377,8,173.255.254.220,andram.fe98.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
anduinExit01,NO,75,63,31.185.27.203,exit01.tor.anduin.net,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on FreeBSD,0,0
anemia,GR,3253,61,83.212.120.215,snf-35839.vm.okeanos.grnet.gr,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
anemoi,US,153,53,192.157.192.79,torexit.bitcrux.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
anetomaticgift,DE,4680,62,188.138.95.59,tor.netomatic.de,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
anfanillc,US,9,86,8.28.87.108,tor-proxy.anfani.com,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
angband,US,1242,29,128.12.226.82,thangorodrim.Stanford.EDU,3767,3768,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
AngelEyes,US,451,1,192.161.48.16,192.161.48.16.static.quadranet.com,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
animalz,CH,11,61,83.77.235.240,240-235.77-83.cust.bluewin.ch,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
AnnetColins,RU,1178,0,2.94.166.169,2.94.166.169,80,None,0,0,1,1,1,0,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
Anodl,DE,6,0,84.153.239.209,p5499EFD1.dip0.t-ipconnect.de,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.3.25 on Windows 8,0,0
ANOMiE,DE,127,8,109.193.211.38,HSI-KBW-109-193-211-038.hsi7.kabel-badenwuerttemberg.de,42023,42024,0,0,1,0,1,0,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
anon,US,3,0,96.32.76.83,96-32-76-83.dhcp.gwnt.ga.charter.com,9438,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
anon2,AT,1280,0,131.130.69.218,stvmat2.oeh.univie.ac.at,9002,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
anonbpx,RU,923,23,194.63.141.133,194.63.141.133,443,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
anong33,DE,47,0,79.197.202.161,p4FC5CAA1.dip0.t-ipconnect.de,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
anonimous,RU,111,5,2.94.174.31,2.94.174.31,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on FreeBSD,0,0
anonion,GB,141,3,86.164.200.149,host86-164-200-149.range86-164.btcentralplus.com,443,None,0,1,1,0,1,0,1,1,0,Tor 0.2.4.17-rc on Windows XP,0,0
Anonplus,US,180,86,68.71.248.143,radio2.anonplus.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
AnonPulsar,FR,31,6,176.31.243.61,ks385900.kimsufi.com,19666,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
anonRelay,SE,1080,80,37.123.146.254,h-146-254.a357.priv.bahnhof.se,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
AnonymisaTor,DE,0,0,80.134.50.145,p50863291.dip0.t-ipconnect.de,443,80,0,0,0,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
AnonymizerOne,FR,78,135,87.98.250.244,proxy44.anonymize.me.uk,5000,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
anonymous,DE,88,0,149.172.211.240,HSI-KBW-149-172-211-240.hsi13.kabel-badenwuerttemberg.de,9092,9091,0,1,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
anonymous,SE,70,2,46.194.186.184,c-2ec2bab8-74736162.cust.telenor.se,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
anonymous1,DE,12,11,78.94.132.97,ip-78-94-132-97.unitymediagroup.de,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
anonymouseTheFirst,DE,691,104,31.7.184.38,31.7.184.38,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
AnonymousL2,US,21,0,96.226.36.143,pool-96-226-36-143.dllstx.fios.verizon.net,9002,9032,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
AnonymousL3,US,7,0,96.226.36.143,pool-96-226-36-143.dllstx.fios.verizon.net,9003,9033,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
AnonymousW2,US,29,6,173.57.36.202,pool-173-57-36-202.dllstx.fios.verizon.net,444,81,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
AnonymTorProxy,DE,19,1,78.42.46.241,HSI-KBW-078-042-046-241.hsi3.kabel-badenwuerttemberg.de,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.4.18-rc on Windows Server 2003 [server],0,0
AnonymTorProxy2,DE,30,2,78.42.46.241,HSI-KBW-078-042-046-241.hsi3.kabel-badenwuerttemberg.de,9002,9032,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Windows 7 [server],0,0
anonynode,US,43,1,66.176.110.3,c-66-176-110-3.hsd1.fl.comcast.net,5643,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
Anosognosia,US,5,1,24.116.136.5,24-116-136-5.cpe.cableone.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
anothergermanrelay,DE,155,12,31.18.204.212,31-18-204-212-dynip.superkabel.de,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
AnotherSmallStep,GB,7,1,82.39.131.119,cpc3-tilb9-2-0-cust886.20-1.cable.virginm.net,44440,None,0,0,1,0,1,1,1,1,0,Tor 0.2.4.17-rc on Windows 7,0,0
AnotherTorRelay,PL,1065,5,94.23.89.238,94.23.89.238,9091,9092,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
anothertorserver,DE,365,41,217.172.186.125,austria125.server4you.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
ansibleTorRelay,US,109,0,108.7.229.122,pool-108-7-229-122.bstnma.fios.verizon.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
AntaBaka,US,3605,20,162.243.39.239,asuka.romanrm.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
Antares,DE,0,0,89.0.159.217,xdsl-89-0-159-217.netcologne.de,9834,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux armv5tel,0,0
Anthracite,US,3478,7,199.233.236.248,torsrvm.snydernet.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
antii,US,49,0,173.230.151.8,antii.info,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
antil0p,FR,259,55,94.23.54.12,ks3096688.kimsufi.com,443,110,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
antipris,AT,23,93,62.40.184.106,h062040184106.voe.cm.kabsi.at,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
antiprism,GB,10,0,149.241.56.54,149.241.56.54,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
AntiPRISM,DE,7,53,84.58.11.59,dslb-084-058-011-059.pools.arcor-ip.net,9035,9040,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
antispaceman,GB,5,0,2.102.229.8,host-2-102-229-8.as13285.net,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
antitor,US,668,8,162.243.119.77,162.243.119.77,9001,None,0,1,1,1,0,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
ap27,DE,703,75,194.42.108.5,mail.kapor.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
aphelion,CZ,223,0,93.185.109.191,93.185.109.191,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
apocrypha38,RU,24,25,188.226.62.174,188.226.62.174-FTTB.planeta.tc,8196,8195,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
apolitiks1,CA,1,108,64.69.82.160,64.69.82.160,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.24-rc on Linux,0,0
ApophisGER,DE,21,5,5.147.198.76,ip-5-147-198-76.unitymediagroup.de,555,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Windows Vista,0,0
AppealToHeaven,US,104,38,173.255.233.60,li243-60.members.linode.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
Appel,US,465,29,198.98.49.3,198.98.49.3,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
Applied,RU,17,9,193.107.16.22,tor-proxy.robert-marquardt.com,443,80,0,1,1,0,1,0,1,1,1,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux i686,0,0
aprettycoolrelay,US,9,14,69.138.239.25,c-69-138-239-25.hsd1.md.comcast.net,443,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
apTorExit,US,79,3,184.106.236.251,184-106-236-251.static.cloud-ips.com,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
AquaRayTerminus,FR,3823,69,95.128.43.164,tor-exit1.aquaray.com,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Aquarius,NL,26,59,82.95.156.151,a82-95-156-151.adsl.xs4all.nl,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
ArachnideFR35,FR,6709,21,95.130.9.89,digi00277.torproxy-readme-arachnide-fr-35.fr,110,80,0,1,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
ArachnideFR35v2,FR,1638,23,95.130.10.70,digi00443.torproxy-readme-arachnide-fr-35.fr,3306,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
ArachnideFR35v3,FR,3617,14,95.130.9.89,digi00277.torproxy-readme-arachnide-fr-35.fr,5432,None,0,1,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
ArachnideFR35v4,FR,664,14,95.130.10.70,digi00443.torproxy-readme-arachnide-fr-35.fr,6666,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
ArachnideFR94,FR,7419,4,88.191.192.25,arachnidefr94.torproxy-readme-arachnide-fr-35.fr,21,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
ArakuSnode700,PL,2,0,89.228.139.55,host-89-228-139-55.gorzow.mm.pl,50700,None,0,0,0,0,0,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
arbitrary,DE,57,71,46.4.32.184,tor-exit.arbitrary.ch,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux x86_64,0,0
Arcadia,IS,2,151,93.95.227.127,93-95-227-127.1984.is,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
ArchTor,US,24,2,97.121.29.134,97-121-29-134.bois.qwest.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
arctiNet,US,13,239,64.25.213.67,c-64-25-213-67.clearbearing.net,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
arighttospeak,NL,0,115,82.95.118.50,melvex.xs4all.nl,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux x86_64,0,0
ArikaYumemiya,US,830,81,74.86.24.19,74.86.24.19-static.reverse.softlayer.com,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on FreeBSD,0,0
ariolcnode,DE,0,0,87.172.32.205,p57AC20CD.dip0.t-ipconnect.de,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
armselig,DE,100,0,89.0.229.237,xdsl-89-0-229-237.netcologne.de,443,80,0,1,1,0,1,0,1,1,1,Tor 0.2.4.17-rc on Windows 7,0,0
armzuhause,DE,19,2,77.189.108.159,hnvr-4dbd6c9f.pool.mediaWays.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
Arruffapopoli,IT,0,0,84.223.98.179,dynamic-adsl-84-223-98-179.clienti.tiscali.it,4433,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.39 (git-bec76476efb71549) on Windows XP Service Pack 3 [workstation],0,0
arthur,FR,84,5,95.142.164.132,mercury.codepro.be,443,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
artur,DE,0,19,87.79.200.30,static-87-79-200-30.netcologne.de,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
Asagi,JP,3,6,110.67.164.249,p43a4f9.kyotnt01.ap.so-net.ne.jp,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
asdfljkasldfk,SE,17,2,188.126.93.81,188-126-93-81.vps.moln.is,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
ASeriesOfTubes,CA,1,2,68.148.79.172,S0106602ad08de887.ed.shawcable.net,443,9030,0,0,0,0,1,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
aserver0090,US,0,75,209.59.209.188,turbowutz.dyndns.org,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.20-rc on Linux,0,0
Ashoka,DE,61,0,84.180.105.176,p54B469B0.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
askatasuna,US,3,1,216.195.133.27,mail.tifaware.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
askatasuna64,FR,773,5,37.59.124.216,vks10552.ip-37-59-124.eu,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
askatasuna65,FR,1364,19,195.154.13.10,195-154-13-10.rev.poneytelecom.eu,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
aspera,RU,7,0,128.72.167.65,128-72-167-65.broadband.corbina.ru,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.39 (git-bec76476efb71549) on Windows 7 Service Pack 1 [workstation],0,0
AssangeSnowdManning,US,3,5,66.69.237.196,cpe-66-69-237-196.austin.res.rr.com,443,None,0,1,0,0,1,1,1,1,0,Tor 0.2.3.25 on Windows 7,0,0
assk,SE,10964,41,78.108.63.46,assk.torservers.net,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
assk2,SE,10838,41,78.108.63.44,assk2.torservers.net,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
astarte,DE,819,5,5.45.98.111,astarte.centershock.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
asterix,GB,10,3,46.65.12.134,46-65-12-134.zone16.bethere.co.uk,9030,9001,0,0,1,0,1,0,1,1,1,Tor 0.2.5.1-alpha on Linux,0,0
astoria,DE,129,0,79.194.197.6,p4FC2C506.dip0.t-ipconnect.de,465,8080,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
astoriednepelyn,US,9,20,205.134.213.4,dsl-205-134-213-4.lacey-1.reachoneinternet.net,39,543,0,0,1,0,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Astral,DE,23,90,78.47.89.38,static.38.89.47.78.clients.your-server.de,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
Astrocreep2000,GB,15,8,86.5.76.171,cpc4-brig16-2-0-cust170.3-3.cable.virginm.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
atacama,GB,49,46,85.119.82.142,tor-exit.88.net,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
ataraxia2,US,65,3,99.75.77.102,99-75-77-102.lightspeed.toldoh.sbcglobal.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
Atchaa,FI,3687,59,91.233.116.30,server-91-233-116-30.creanova.org,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
atlas,IN,0,0,59.177.73.24,triband-del-59.177.73.24.bol.net.in,8080,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
atlgonyovLi,US,451,166,216.24.174.245,edebris.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
atntorrelay,US,5,7,50.116.40.59,allthatnet.com,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
Atorisinthesky,DE,3674,11,81.7.13.4,81-7-13-4.blue.kundencontroller.de,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux i686,0,0
ATorRelay,US,579,1,97.107.134.127,stalkersr.us,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
attic,GR,2505,17,83.212.108.39,snf-195130.vm.okeanos.grnet.gr,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
atticus,SE,494,147,46.239.117.180,guilhem.ros.sgsnet.se,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
aua,DE,2,0,85.179.76.250,e179076250.adsl.alicedsl.de,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
auctoritaso,US,155,64,66.103.225.113,auctoritaso.phobia.ms,993,587,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on OpenBSD,0,0
audi,UA,26,4,195.138.92.70,195-138-92-70.client-ip.tenet.odessa.ua,22,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
AuebTor,GR,3252,147,195.251.252.226,aigaio.islab.aueb.gr,80,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
aurora,RO,5896,15,37.221.161.235,lh22121.voxility.net,8080,21,0,1,1,0,1,1,1,1,1,Tor 0.2.4.17-rc-dev on Linux,0,0
aussietor,AU,283,35,110.93.23.170,110.93.23.170,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
austrina,US,16,92,74.207.237.44,austrina.samwhited.com,9003,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
averellovps,US,2,2,205.185.122.124,205.185.122.124,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux x86_64,0,0
AwesomeBox,US,13,70,72.29.4.61,72.29.4.61,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
AxleRelay3,US,3199,93,76.72.169.90,76.72.169.90,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
az,FR,0,0,89.94.200.246,static-89-94-200-246.axione.abo.bbox.fr,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
azadi,US,0,1,66.228.43.18,li324-18.members.linode.com,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
AzamatFromTurkey,TR,6,196,185.4.227.250,185-4-227-250.turkrdns.com,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
azerty0,BE,0,0,217.112.178.109,109-178-112-217.dyn.adsl.belcenter.be,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
azetor,US,295,7,162.243.248.120,162.243.248.120,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
AzhadsTorLink,SG,1,1,222.164.85.5,cm5.epsilon85.maxonline.com.sg,443,9030,0,0,0,0,1,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
aztor,CA,1,0,130.15.190.250,D250.N190.queensu.ca,9090,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
b0ar,US,51,14,69.172.229.250,boar.nocdib.com,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
b0red,DE,996,14,144.76.11.100,tor.b0red.de,443,80,0,0,1,0,1,1,1,1,1,Tor 0.2.4.11-alpha on Linux,0,0
b0red2,DE,958,120,93.180.156.45,tor.b0red.de,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.11-alpha on Linux,0,0
B1TR0UTE,US,0,8,162.218.91.215,162.218.91.215,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
b3ing,DE,1313,2,46.38.237.116,v22013111884015312.yourvserver.net,443,81,0,0,1,0,0,0,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
baajae3eet,AT,0,0,195.202.181.58,h195202181058.med.cm.kabsi.at,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i586,0,0
babelfish,US,3,33,173.13.141.28,173-13-141-28-sfba.hfc.comcastbusiness.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
babetor,DE,207,55,213.133.109.4,linuxbabe.be,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
Babylon,FR,643,82,88.191.158.147,88-191-158-147.rev.dedibox.fr,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
badgerdash,UA,2,0,95.132.6.43,43-6-132-95.pool.ukrtel.net,23234,23233,0,0,1,0,1,0,1,1,1,Tor 0.2.4.15-rc on FreeBSD,0,0
badguy,DE,1127,68,5.35.249.38,rs207497.rs.hosteurope.de,80,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
badreligion,CA,17,12,192.95.26.58,ks397487.ip-192-95-26.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
bahamut,US,1371,8,173.255.221.96,li231-96.members.linode.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
BaiMangalIsBack,BG,32,16,77.70.63.141,77.70.63.141,9011,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
banditztornode,FI,380,135,82.181.188.40,cs181188040.pp.htv.fi,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
